agency_cd	site_no	datetime	tz_cd	151730_00060	151730_00060_cd	151733_00010	151733_00010_cd
USGS	12447200	2020-05-13 09:45	PDT	15300	A	9.4	A
USGS	12447200	2020-05-13 10:00	PDT	15400	A	9.4	A
USGS	12447200	2020-05-13 10:15	PDT	15400	A	9.4	A
USGS	12447200	2020-05-13 10:30	PDT	15400	A	9.3	A
USGS	12447200	2020-05-13 10:45	PDT	15400	A	9.3	A
USGS	12447200	2020-05-13 11:00	PDT	15400	A	9.4	A
USGS	12447200	2020-05-13 11:15	PDT	15400	A	9.3	A
USGS	12447200	2020-05-13 11:30	PDT	15400	A	9.2	A
USGS	12447200	2020-05-13 11:45	PDT	15400	A	9.3	A
USGS	12447200	2020-05-13 12:00	PDT	15500	A	9.4	A
USGS	12447200	2020-05-13 12:15	PDT	15500	A	9.4	A
USGS	12447200	2020-05-13 12:30	PDT	15500	A	9.4	A
USGS	12447200	2020-05-13 12:45	PDT	15500	A	9.3	A
USGS	12447200	2020-05-13 13:00	PDT	15500	A	9.3	A
USGS	12447200	2020-05-13 13:15	PDT	15500	A	9.4	A
USGS	12447200	2020-05-13 13:30	PDT	15500	A	9.4	A
USGS	12447200	2020-05-13 13:45	PDT	15600	A	9.4	A
USGS	12447200	2020-05-13 14:00	PDT	15600	A	9.5	A
USGS	12447200	2020-05-13 14:15	PDT	15600	A	9.5	A
USGS	12447200	2020-05-13 14:30	PDT	15600	A	9.6	A
USGS	12447200	2020-05-13 14:45	PDT	15600	A	9.7	A
USGS	12447200	2020-05-13 15:00	PDT	15600	A	9.7	A
USGS	12447200	2020-05-13 15:15	PDT	15600	A	9.7	A
USGS	12447200	2020-05-13 15:30	PDT	15600	A	9.7	A
USGS	12447200	2020-05-13 15:45	PDT	15600	A	9.7	A
USGS	12447200	2020-05-13 16:00	PDT	15600	A	9.9	A
USGS	12447200	2020-05-13 16:15	PDT	15700	A	10.0	A
USGS	12447200	2020-05-13 16:30	PDT	15700	A	9.9	A
USGS	12447200	2020-05-13 16:45	PDT	15700	A	10.0	A
USGS	12447200	2020-05-13 17:00	PDT	15700	A	10.1	A
USGS	12447200	2020-05-13 17:15	PDT	15700	A	10.0	A
USGS	12447200	2020-05-13 17:30	PDT	15700	A	10.0	A
USGS	12447200	2020-05-13 17:45	PDT	15700	A	10.1	A
USGS	12447200	2020-05-13 18:00	PDT	15700	A	10.1	A
USGS	12447200	2020-05-13 18:15	PDT	15700	A	10.0	A
USGS	12447200	2020-05-13 18:30	PDT	15700	A	10.0	A
USGS	12447200	2020-05-13 18:45	PDT	15700	A	10.1	A
USGS	12447200	2020-05-13 19:00	PDT	15700	A	9.9	A
USGS	12447200	2020-05-13 19:15	PDT	15700	A	10.0	A
USGS	12447200	2020-05-13 19:30	PDT	15700	A	10.0	A
USGS	12447200	2020-05-13 19:45	PDT	15700	A	9.9	A
USGS	12447200	2020-05-13 20:00	PDT	15700	A	10.0	A
USGS	12447200	2020-05-13 20:15	PDT	15700	A	10.0	A
USGS	12447200	2020-05-13 20:30	PDT	15700	A	10.0	A
USGS	12447200	2020-05-13 20:45	PDT	15700	A	10.0	A
USGS	12447200	2020-05-13 21:00	PDT	15700	A	9.8	A
USGS	12447200	2020-05-13 21:15	PDT	15700	A	9.9	A
USGS	12447200	2020-05-13 21:30	PDT	15700	A	9.8	A
USGS	12447200	2020-05-13 21:45	PDT	15700	A	9.8	A
USGS	12447200	2020-05-13 22:00	PDT	15700	A	9.7	A
USGS	12447200	2020-05-13 22:15	PDT	15700	A	9.7	A
USGS	12447200	2020-05-13 22:30	PDT	15700	A	9.7	A
USGS	12447200	2020-05-13 22:45	PDT	15700	A	9.7	A
USGS	12447200	2020-05-13 23:00	PDT	15700	A	9.7	A
USGS	12447200	2020-05-13 23:15	PDT	15700	A	9.6	A
USGS	12447200	2020-05-13 23:30	PDT	15700	A	9.6	A
USGS	12447200	2020-05-13 23:45	PDT	15700	A	9.5	A
USGS	12447200	2020-05-14 00:00	PDT	15700	A	9.4	A
USGS	12447200	2020-05-14 00:15	PDT	15700	A	9.4	A
USGS	12447200	2020-05-14 00:30	PDT	15800	A	9.3	A
USGS	12447200	2020-05-14 00:45	PDT	15900	A	9.1	A
USGS	12447200	2020-05-14 01:00	PDT	15900	A	9.2	A
USGS	12447200	2020-05-14 01:15	PDT	15900	A	9.2	A
USGS	12447200	2020-05-14 01:30	PDT	15900	A	9.2	A
USGS	12447200	2020-05-14 01:45	PDT	16000	A	9.1	A
USGS	12447200	2020-05-14 02:00	PDT	16000	A	9.1	A
USGS	12447200	2020-05-14 02:15	PDT	16000	A	9.1	A
USGS	12447200	2020-05-14 02:30	PDT	16000	A	9.0	A
USGS	12447200	2020-05-14 02:45	PDT	16000	A	9.0	A
USGS	12447200	2020-05-14 03:00	PDT	16000	A	8.9	A
USGS	12447200	2020-05-14 03:15	PDT	16100	A	8.9	A
USGS	12447200	2020-05-14 03:30	PDT	16100	A	8.9	A
USGS	12447200	2020-05-14 03:45	PDT	16100	A	8.8	A
USGS	12447200	2020-05-14 04:00	PDT	16100	A	8.8	A
USGS	12447200	2020-05-14 04:15	PDT	16100	A	8.8	A
USGS	12447200	2020-05-14 04:30	PDT	16100	A	8.7	A
USGS	12447200	2020-05-14 04:45	PDT	16100	A	8.7	A
USGS	12447200	2020-05-14 05:00	PDT	16100	A	8.7	A
USGS	12447200	2020-05-14 05:15	PDT	16100	A	8.7	A
USGS	12447200	2020-05-14 05:30	PDT	16100	A	8.6	A
USGS	12447200	2020-05-14 05:45	PDT	16200	A	8.7	A
USGS	12447200	2020-05-14 06:00	PDT	16200	A	8.6	A
USGS	12447200	2020-05-14 06:15	PDT	16200	A	8.6	A
USGS	12447200	2020-05-14 06:30	PDT	16200	A	8.6	A
USGS	12447200	2020-05-14 06:45	PDT	16200	A	8.6	A
USGS	12447200	2020-05-14 07:00	PDT	16200	A	8.7	A
USGS	12447200	2020-05-14 07:15	PDT	16200	A	8.5	A
USGS	12447200	2020-05-14 07:30	PDT	16200	A	8.6	A
USGS	12447200	2020-05-14 07:45	PDT	16300	A	8.6	A
USGS	12447200	2020-05-14 08:00	PDT	16300	A	8.6	A
USGS	12447200	2020-05-14 08:15	PDT	16300	A	8.6	A
USGS	12447200	2020-05-14 08:30	PDT	16300	A	8.5	A
USGS	12447200	2020-05-14 08:45	PDT	16300	A	8.6	A
USGS	12447200	2020-05-14 09:00	PDT	16300	A	8.7	A
USGS	12447200	2020-05-14 09:15	PDT	16300	A	8.7	A
USGS	12447200	2020-05-14 09:30	PDT	16400	A	8.7	A
USGS	12447200	2020-05-14 09:45	PDT	16400	A	8.7	A
USGS	12447200	2020-05-14 10:00	PDT	16400	A	8.8	A
USGS	12447200	2020-05-14 10:15	PDT	16400	A	8.7	A
USGS	12447200	2020-05-14 10:30	PDT	16400	A	8.7	A
USGS	12447200	2020-05-14 10:45	PDT	16400	A	8.8	A
USGS	12447200	2020-05-14 11:00	PDT	16500	A	8.8	A
USGS	12447200	2020-05-14 11:15	PDT	16500	A	8.8	A
USGS	12447200	2020-05-14 11:30	PDT	16500	A	8.9	A
USGS	12447200	2020-05-14 11:45	PDT	16500	A	8.8	A
USGS	12447200	2020-05-14 12:00	PDT	16500	A	8.8	A
USGS	12447200	2020-05-14 12:15	PDT	16500	A	8.8	A
USGS	12447200	2020-05-14 12:30	PDT	16500	A	8.7	A
USGS	12447200	2020-05-14 12:45	PDT	16600	A	8.9	A
USGS	12447200	2020-05-14 13:00	PDT	16600	A	8.8	A
USGS	12447200	2020-05-14 13:15	PDT	16600	A	8.9	A
USGS	12447200	2020-05-14 13:30	PDT	16600	A	8.9	A
USGS	12447200	2020-05-14 13:45	PDT	16700	A	9.0	A
USGS	12447200	2020-05-14 14:00	PDT	16700	A	9.0	A
USGS	12447200	2020-05-14 14:15	PDT	16700	A	8.9	A
USGS	12447200	2020-05-14 14:30	PDT	16700	A	9.0	A
USGS	12447200	2020-05-14 14:45	PDT	16700	A	9.0	A
USGS	12447200	2020-05-14 15:00	PDT	16800	A	9.0	A
USGS	12447200	2020-05-14 15:15	PDT	16800	A	9.1	A
USGS	12447200	2020-05-14 15:30	PDT	16800	A	9.1	A
USGS	12447200	2020-05-14 15:45	PDT	16800	A	9.2	A
USGS	12447200	2020-05-14 16:00	PDT	16800	A	9.2	A
USGS	12447200	2020-05-14 16:15	PDT	16800	A	9.3	A
USGS	12447200	2020-05-14 16:30	PDT	16900	A	9.3	A
USGS	12447200	2020-05-14 16:45	PDT	16900	A	9.3	A
USGS	12447200	2020-05-14 17:00	PDT	16900	A	9.4	A
USGS	12447200	2020-05-14 17:15	PDT	16900	A	9.4	A
USGS	12447200	2020-05-14 17:30	PDT	16900	A	9.5	A
USGS	12447200	2020-05-14 17:45	PDT	16900	A	9.4	A
USGS	12447200	2020-05-14 18:00	PDT	16900	A	9.4	A
USGS	12447200	2020-05-14 18:15	PDT	16900	A	9.6	A
USGS	12447200	2020-05-14 18:30	PDT	16900	A	9.5	A
USGS	12447200	2020-05-14 18:45	PDT	17000	A	9.6	A
USGS	12447200	2020-05-14 19:00	PDT	17000	A	9.5	A
USGS	12447200	2020-05-14 19:15	PDT	17000	A	9.5	A
USGS	12447200	2020-05-14 19:30	PDT	17000	A	9.6	A
USGS	12447200	2020-05-14 19:45	PDT	17000	A	9.6	A
USGS	12447200	2020-05-14 20:00	PDT	17000	A	9.7	A
USGS	12447200	2020-05-14 20:15	PDT	17000	A	9.6	A
USGS	12447200	2020-05-14 20:30	PDT	17000	A	9.7	A
USGS	12447200	2020-05-14 20:45	PDT	17000	A	9.7	A
USGS	12447200	2020-05-14 21:00	PDT	17000	A	9.6	A
USGS	12447200	2020-05-14 21:15	PDT	17000	A	9.6	A
USGS	12447200	2020-05-14 21:30	PDT	17000	A	9.5	A
USGS	12447200	2020-05-14 21:45	PDT	17000	A	9.5	A
USGS	12447200	2020-05-14 22:00	PDT	17000	A	9.6	A
USGS	12447200	2020-05-14 22:15	PDT	17000	A	9.5	A
USGS	12447200	2020-05-14 22:30	PDT	17000	A	9.5	A
USGS	12447200	2020-05-14 22:45	PDT	17000	A	9.5	A
USGS	12447200	2020-05-14 23:00	PDT	17000	A	9.4	A
USGS	12447200	2020-05-14 23:15	PDT	17000	A	9.4	A
USGS	12447200	2020-05-14 23:30	PDT	17000	A	9.3	A
USGS	12447200	2020-05-14 23:45	PDT	17000	A	9.4	A
USGS	12447200	2020-05-15 00:00	PDT	17000	A	9.3	A
USGS	12447200	2020-05-15 00:15	PDT	17000	A	9.3	A
USGS	12447200	2020-05-15 00:30	PDT	17000	A	9.2	A
USGS	12447200	2020-05-15 00:45	PDT	17000	A	9.3	A
USGS	12447200	2020-05-15 01:00	PDT	17100	A	9.3	A
USGS	12447200	2020-05-15 01:15	PDT	17100	A	9.2	A
USGS	12447200	2020-05-15 01:30	PDT	17100	A	9.2	A
USGS	12447200	2020-05-15 01:45	PDT	17100	A	9.1	A
USGS	12447200	2020-05-15 02:00	PDT	17100	A	9.1	A
USGS	12447200	2020-05-15 02:15	PDT	17100	A	9.1	A
USGS	12447200	2020-05-15 02:30	PDT	17100	A	9.1	A
USGS	12447200	2020-05-15 02:45	PDT	17100	A	9.0	A
USGS	12447200	2020-05-15 03:00	PDT	17100	A	9.0	A
USGS	12447200	2020-05-15 03:15	PDT	17100	A	9.0	A
USGS	12447200	2020-05-15 03:30	PDT	17100	A	9.0	A
USGS	12447200	2020-05-15 03:45	PDT	17200	A	9.0	A
USGS	12447200	2020-05-15 04:00	PDT	17100	A	8.8	A
USGS	12447200	2020-05-15 04:15	PDT	17200	A	8.8	A
USGS	12447200	2020-05-15 04:30	PDT	17200	A	8.8	A
USGS	12447200	2020-05-15 04:45	PDT	17200	A	8.9	A
USGS	12447200	2020-05-15 05:00	PDT	17200	A	8.8	A
USGS	12447200	2020-05-15 05:15	PDT	17200	A	8.9	A
USGS	12447200	2020-05-15 05:30	PDT	17200	A	8.8	A
USGS	12447200	2020-05-15 05:45	PDT	17200	A	8.8	A
USGS	12447200	2020-05-15 06:00	PDT	17200	A	8.7	A
USGS	12447200	2020-05-15 06:15	PDT	17200	A	8.7	A
USGS	12447200	2020-05-15 06:30	PDT	17200	A	8.7	A
USGS	12447200	2020-05-15 06:45	PDT	17200	A	8.7	A
USGS	12447200	2020-05-15 07:00	PDT	17200	A	8.8	A
USGS	12447200	2020-05-15 07:15	PDT	17200	A	8.7	A
USGS	12447200	2020-05-15 07:30	PDT	17200	A	8.8	A
USGS	12447200	2020-05-15 07:45	PDT	17200	A	8.7	A
USGS	12447200	2020-05-15 08:00	PDT	17200	A	8.7	A
USGS	12447200	2020-05-15 08:15	PDT	17200	A	8.8	A
USGS	12447200	2020-05-15 08:30	PDT	17200	A	8.8	A
USGS	12447200	2020-05-15 08:45	PDT	17300	A	8.8	A
USGS	12447200	2020-05-15 09:00	PDT	17300	A	8.9	A
USGS	12447200	2020-05-15 09:15	PDT	17300	A	8.9	A
USGS	12447200	2020-05-15 09:30	PDT	17300	A	8.9	A
USGS	12447200	2020-05-15 09:45	PDT	17300	A	8.9	A
USGS	12447200	2020-05-15 10:00	PDT	17300	A	9.0	A
USGS	12447200	2020-05-15 10:15	PDT	17300	A	9.1	A
USGS	12447200	2020-05-15 10:30	PDT	17300	A	9.0	A
USGS	12447200	2020-05-15 10:45	PDT	17300	A	9.2	A
USGS	12447200	2020-05-15 11:00	PDT	17300	A	9.5	A
USGS	12447200	2020-05-15 11:15	PDT	17300	A	9.2	A
USGS	12447200	2020-05-15 11:30	PDT	17300	A	9.2	A
USGS	12447200	2020-05-15 11:45	PDT	17300	A	9.2	A
USGS	12447200	2020-05-15 12:00	PDT	17300	A	9.3	A
USGS	12447200	2020-05-15 12:15	PDT	17300	A	9.4	A
USGS	12447200	2020-05-15 12:30	PDT	17300	A	9.4	A
USGS	12447200	2020-05-15 12:45	PDT	17300	A	9.5	A
USGS	12447200	2020-05-15 13:00	PDT	17300	A	9.6	A
USGS	12447200	2020-05-15 13:15	PDT	17300	A	9.5	A
USGS	12447200	2020-05-15 13:30	PDT	17300	A	9.6	A
USGS	12447200	2020-05-15 13:45	PDT	17300	A	9.7	A
USGS	12447200	2020-05-15 14:00	PDT	17300	A	9.7	A
USGS	12447200	2020-05-15 14:15	PDT	17300	A	9.8	A
USGS	12447200	2020-05-15 14:30	PDT	17300	A	9.7	A
USGS	12447200	2020-05-15 14:45	PDT	17300	A	9.8	A
USGS	12447200	2020-05-15 15:00	PDT	17400	A	9.9	A
USGS	12447200	2020-05-15 15:15	PDT	17400	A	9.9	A
USGS	12447200	2020-05-15 15:30	PDT	17400	A	9.9	A
USGS	12447200	2020-05-15 15:45	PDT	17400	A	9.9	A
USGS	12447200	2020-05-15 16:00	PDT	17400	A	10.1	A
USGS	12447200	2020-05-15 16:15	PDT	17400	A	10.0	A
USGS	12447200	2020-05-15 16:30	PDT	17400	A	10.1	A
USGS	12447200	2020-05-15 16:45	PDT	17400	A	10.0	A
USGS	12447200	2020-05-15 17:00	PDT	17400	A	10.2	A
USGS	12447200	2020-05-15 17:15	PDT	17400	A	10.1	A
USGS	12447200	2020-05-15 17:30	PDT	17400	A	10.3	A
USGS	12447200	2020-05-15 17:45	PDT	17400	A	10.2	A
USGS	12447200	2020-05-15 18:00	PDT	17400	A	10.4	A
USGS	12447200	2020-05-15 18:15	PDT	17400	A	10.2	A
USGS	12447200	2020-05-15 18:30	PDT	17400	A	10.4	A
USGS	12447200	2020-05-15 18:45	PDT	17400	A	10.4	A
USGS	12447200	2020-05-15 19:00	PDT	17400	A	10.3	A
USGS	12447200	2020-05-15 19:15	PDT	17400	A	10.4	A
USGS	12447200	2020-05-15 19:30	PDT	17400	A	10.4	A
USGS	12447200	2020-05-15 19:45	PDT	17400	A	10.4	A
USGS	12447200	2020-05-15 20:00	PDT	17400	A	10.3	A
USGS	12447200	2020-05-15 20:15	PDT	17400	A	10.3	A
USGS	12447200	2020-05-15 20:30	PDT	17400	A	10.3	A
USGS	12447200	2020-05-15 20:45	PDT	17400	A	10.3	A
USGS	12447200	2020-05-15 21:00	PDT	17400	A	10.3	A
USGS	12447200	2020-05-15 21:15	PDT	17400	A	10.2	A
USGS	12447200	2020-05-15 21:30	PDT	17400	A	10.2	A
USGS	12447200	2020-05-15 21:45	PDT	17400	A	10.3	A
USGS	12447200	2020-05-15 22:00	PDT	17400	A	10.3	A
USGS	12447200	2020-05-15 22:15	PDT	17400	A	10.3	A
USGS	12447200	2020-05-15 22:30	PDT	17400	A	10.2	A
USGS	12447200	2020-05-15 22:45	PDT	17400	A	10.2	A
USGS	12447200	2020-05-15 23:00	PDT	17300	A	10.1	A
USGS	12447200	2020-05-15 23:15	PDT	17400	A	10.1	A
USGS	12447200	2020-05-15 23:30	PDT	17300	A	10.1	A
USGS	12447200	2020-05-15 23:45	PDT	17300	A	10.1	A
USGS	12447200	2020-05-16 00:00	PDT	17300	A	10.0	A
USGS	12447200	2020-05-16 00:15	PDT	17300	A	10.0	A
USGS	12447200	2020-05-16 00:30	PDT	17300	A	10.0	A
USGS	12447200	2020-05-16 00:45	PDT	17300	A	10.0	A
USGS	12447200	2020-05-16 01:00	PDT	17300	A	10.0	A
USGS	12447200	2020-05-16 01:15	PDT	17300	A	10.0	A
USGS	12447200	2020-05-16 01:30	PDT	17300	A	10.0	A
USGS	12447200	2020-05-16 01:45	PDT	17300	A	9.9	A
USGS	12447200	2020-05-16 02:00	PDT	17300	A	9.9	A
USGS	12447200	2020-05-16 02:15	PDT	17300	A	9.9	A
USGS	12447200	2020-05-16 02:30	PDT	17300	A	9.8	A
USGS	12447200	2020-05-16 02:45	PDT	17300	A	9.9	A
USGS	12447200	2020-05-16 03:00	PDT	17300	A	9.8	A
USGS	12447200	2020-05-16 03:15	PDT	17300	A	9.8	A
USGS	12447200	2020-05-16 03:30	PDT	17300	A	9.7	A
USGS	12447200	2020-05-16 03:45	PDT	17300	A	9.6	A
USGS	12447200	2020-05-16 04:00	PDT	17300	A	9.7	A
USGS	12447200	2020-05-16 04:15	PDT	17300	A	9.6	A
USGS	12447200	2020-05-16 04:30	PDT	17300	A	9.6	A
USGS	12447200	2020-05-16 04:45	PDT	17300	A	9.5	A
USGS	12447200	2020-05-16 05:00	PDT	17300	A	9.5	A
USGS	12447200	2020-05-16 05:15	PDT	17300	A	9.5	A
USGS	12447200	2020-05-16 05:30	PDT	17300	A	9.5	A
USGS	12447200	2020-05-16 05:45	PDT	17300	A	9.4	A
USGS	12447200	2020-05-16 06:00	PDT	17300	A	9.4	A
USGS	12447200	2020-05-16 06:15	PDT	17300	A	9.5	A
USGS	12447200	2020-05-16 06:30	PDT	17300	A	9.5	A
USGS	12447200	2020-05-16 06:45	PDT	17300	A	9.5	A
USGS	12447200	2020-05-16 07:00	PDT	17300	A	9.5	A
USGS	12447200	2020-05-16 07:15	PDT	17300	A	9.4	A
USGS	12447200	2020-05-16 07:30	PDT	17300	A	9.5	A
USGS	12447200	2020-05-16 07:45	PDT	17300	A	9.6	A
USGS	12447200	2020-05-16 08:00	PDT	17300	A	9.5	A
USGS	12447200	2020-05-16 08:15	PDT	17300	A	9.6	A
USGS	12447200	2020-05-16 08:30	PDT	17300	A	9.6	A
USGS	12447200	2020-05-16 08:45	PDT	17300	A	9.6	A
USGS	12447200	2020-05-16 09:00	PDT	17300	A	9.6	A
USGS	12447200	2020-05-16 09:15	PDT	17300	A	9.6	A
USGS	12447200	2020-05-16 09:30	PDT	17300	A	9.6	A
USGS	12447200	2020-05-16 09:45	PDT	17300	A	9.5	A
USGS	12447200	2020-05-16 10:00	PDT	17200	A	9.6	A
USGS	12447200	2020-05-16 10:15	PDT	17200	A	9.6	A
USGS	12447200	2020-05-16 10:30	PDT	17300	A	9.7	A
USGS	12447200	2020-05-16 10:45	PDT	17200	A	9.7	A
USGS	12447200	2020-05-16 11:00	PDT	17200	A	9.7	A
USGS	12447200	2020-05-16 11:15	PDT	17200	A	9.8	A
USGS	12447200	2020-05-16 11:30	PDT	17200	A	9.8	A
USGS	12447200	2020-05-16 11:45	PDT	17200	A	9.8	A
USGS	12447200	2020-05-16 12:00	PDT	17200	A	9.8	A
USGS	12447200	2020-05-16 12:15	PDT	17200	A	9.9	A
USGS	12447200	2020-05-16 12:30	PDT	17200	A	9.9	A
USGS	12447200	2020-05-16 12:45	PDT	17200	A	10.0	A
USGS	12447200	2020-05-16 13:00	PDT	17200	A	10.0	A
USGS	12447200	2020-05-16 13:15	PDT	17200	A	10.0	A
USGS	12447200	2020-05-16 13:30	PDT	17200	A	10.1	A
USGS	12447200	2020-05-16 13:45	PDT	17200	A	10.0	A
USGS	12447200	2020-05-16 14:00	PDT	17200	A	10.1	A
USGS	12447200	2020-05-16 14:15	PDT	17200	A	10.0	A
USGS	12447200	2020-05-16 14:30	PDT	17200	A	10.1	A
USGS	12447200	2020-05-16 14:45	PDT	17200	A	10.1	A
USGS	12447200	2020-05-16 15:00	PDT	17200	A	10.1	A
USGS	12447200	2020-05-16 15:15	PDT	17200	A	10.1	A
USGS	12447200	2020-05-16 15:30	PDT	17200	A	10.1	A
USGS	12447200	2020-05-16 15:45	PDT	17200	A	10.1	A
USGS	12447200	2020-05-16 16:00	PDT	17200	A	10.2	A
USGS	12447200	2020-05-16 16:15	PDT	17200	A	10.2	A
USGS	12447200	2020-05-16 16:30	PDT	17200	A	10.2	A
USGS	12447200	2020-05-16 16:45	PDT	17100	A	10.3	A
USGS	12447200	2020-05-16 17:00	PDT	17100	A	10.3	A
USGS	12447200	2020-05-16 17:15	PDT	17100	A	10.4	A
USGS	12447200	2020-05-16 17:30	PDT	17100	A	10.4	A
USGS	12447200	2020-05-16 17:45	PDT	17100	A	10.4	A
USGS	12447200	2020-05-16 18:00	PDT	17100	A	10.4	A
USGS	12447200	2020-05-16 18:15	PDT	17100	A	10.4	A
USGS	12447200	2020-05-16 18:30	PDT	17100	A	10.5	A
USGS	12447200	2020-05-16 18:45	PDT	17100	A	10.5	A
USGS	12447200	2020-05-16 19:00	PDT	17100	A	10.5	A
USGS	12447200	2020-05-16 19:15	PDT	17100	A	10.5	A
USGS	12447200	2020-05-16 19:30	PDT	17100	A	10.5	A
USGS	12447200	2020-05-16 19:45	PDT	17100	A	10.4	A
USGS	12447200	2020-05-16 20:00	PDT	17100	A	10.5	A
USGS	12447200	2020-05-16 20:15	PDT	17100	A	10.4	A
USGS	12447200	2020-05-16 20:30	PDT	17100	A	10.4	A
USGS	12447200	2020-05-16 20:45	PDT	17100	A	10.4	A
USGS	12447200	2020-05-16 21:00	PDT	17100	A	10.5	A
USGS	12447200	2020-05-16 21:15	PDT	17000	A	10.4	A
USGS	12447200	2020-05-16 21:30	PDT	17000	A	10.5	A
USGS	12447200	2020-05-16 21:45	PDT	17000	A	10.5	A
USGS	12447200	2020-05-16 22:00	PDT	17000	A	10.5	A
USGS	12447200	2020-05-16 22:15	PDT	17000	A	10.6	A
USGS	12447200	2020-05-16 22:30	PDT	17000	A	10.4	A
USGS	12447200	2020-05-16 22:45	PDT	17000	A	10.5	A
USGS	12447200	2020-05-16 23:00	PDT	17000	A	10.4	A
USGS	12447200	2020-05-16 23:15	PDT	17000	A	10.5	A
USGS	12447200	2020-05-16 23:30	PDT	17000	A	10.4	A
USGS	12447200	2020-05-16 23:45	PDT	17000	A	10.4	A
USGS	12447200	2020-05-17 00:00	PDT	17000	A	10.4	A
USGS	12447200	2020-05-17 00:15	PDT	17000	A	10.3	A
USGS	12447200	2020-05-17 00:30	PDT	17000	A	10.3	A
USGS	12447200	2020-05-17 00:45	PDT	17000	A	10.3	A
USGS	12447200	2020-05-17 01:00	PDT	17000	A	10.2	A
USGS	12447200	2020-05-17 01:15	PDT	17000	A	10.2	A
USGS	12447200	2020-05-17 01:30	PDT	17000	A	10.2	A
USGS	12447200	2020-05-17 01:45	PDT	17000	A	10.1	A
USGS	12447200	2020-05-17 02:00	PDT	17000	A	10.1	A
USGS	12447200	2020-05-17 02:15	PDT	17000	A	10.1	A
USGS	12447200	2020-05-17 02:30	PDT	17000	A	10.1	A
USGS	12447200	2020-05-17 02:45	PDT	16900	A	10.1	A
USGS	12447200	2020-05-17 03:00	PDT	16900	A	10.0	A
USGS	12447200	2020-05-17 03:15	PDT	16900	A	10.0	A
USGS	12447200	2020-05-17 03:30	PDT	16900	A	10.0	A
USGS	12447200	2020-05-17 03:45	PDT	16900	A	10.0	A
USGS	12447200	2020-05-17 04:00	PDT	16900	A	10.0	A
USGS	12447200	2020-05-17 04:15	PDT	16900	A	9.9	A
USGS	12447200	2020-05-17 04:30	PDT	16900	A	9.9	A
USGS	12447200	2020-05-17 04:45	PDT	16900	A	9.8	A
USGS	12447200	2020-05-17 05:00	PDT	16900	A	9.9	A
USGS	12447200	2020-05-17 05:15	PDT	16900	A	9.9	A
USGS	12447200	2020-05-17 05:30	PDT	16900	A	9.8	A
USGS	12447200	2020-05-17 05:45	PDT	16900	A	9.8	A
USGS	12447200	2020-05-17 06:00	PDT	16900	A	9.9	A
USGS	12447200	2020-05-17 06:15	PDT	16900	A	9.8	A
USGS	12447200	2020-05-17 06:30	PDT	16900	A	9.8	A
USGS	12447200	2020-05-17 06:45	PDT	16900	A	9.8	A
USGS	12447200	2020-05-17 07:00	PDT	16900	A	9.8	A
USGS	12447200	2020-05-17 07:15	PDT	16900	A	9.7	A
USGS	12447200	2020-05-17 07:30	PDT	16900	A	9.8	A
USGS	12447200	2020-05-17 07:45	PDT	16900	A	9.7	A
USGS	12447200	2020-05-17 08:00	PDT	16900	A	9.7	A
USGS	12447200	2020-05-17 08:15	PDT	16900	A	9.7	A
USGS	12447200	2020-05-17 08:30	PDT	16900	A	9.7	A
USGS	12447200	2020-05-17 08:45	PDT	16900	A	9.7	A
USGS	12447200	2020-05-17 09:00	PDT	16900	A	9.6	A
USGS	12447200	2020-05-17 09:15	PDT	16900	A	9.7	A
USGS	12447200	2020-05-17 09:30	PDT	16900	A	9.7	A
USGS	12447200	2020-05-17 09:45	PDT	16900	A	9.6	A
USGS	12447200	2020-05-17 10:00	PDT	16900	A	9.8	A
USGS	12447200	2020-05-17 10:15	PDT	16900	A	9.8	A
USGS	12447200	2020-05-17 10:30	PDT	16900	A	9.8	A
USGS	12447200	2020-05-17 10:45	PDT	16900	A	9.8	A
USGS	12447200	2020-05-17 11:00	PDT	16900	A	9.8	A
USGS	12447200	2020-05-17 11:15	PDT	16900	A	9.8	A
USGS	12447200	2020-05-17 11:30	PDT	16800	A	9.9	A
USGS	12447200	2020-05-17 11:45	PDT	16800	A	9.8	A
USGS	12447200	2020-05-17 12:00	PDT	16800	A	9.9	A
USGS	12447200	2020-05-17 12:15	PDT	16800	A	10.0	A
USGS	12447200	2020-05-17 12:30	PDT	16800	A	10.1	A
USGS	12447200	2020-05-17 12:45	PDT	16800	A	10.0	A
USGS	12447200	2020-05-17 13:00	PDT	16800	A	10.0	A
USGS	12447200	2020-05-17 13:15	PDT	16800	A	10.1	A
USGS	12447200	2020-05-17 13:30	PDT	16800	A	10.0	A
USGS	12447200	2020-05-17 13:45	PDT	16800	A	10.1	A
USGS	12447200	2020-05-17 14:00	PDT	16800	A	10.1	A
USGS	12447200	2020-05-17 14:15	PDT	16800	A	10.1	A
USGS	12447200	2020-05-17 14:30	PDT	16800	A	10.3	A
USGS	12447200	2020-05-17 14:45	PDT	16800	A	10.2	A
USGS	12447200	2020-05-17 15:00	PDT	16800	A	10.2	A
USGS	12447200	2020-05-17 15:15	PDT	16800	A	10.2	A
USGS	12447200	2020-05-17 15:30	PDT	16800	A	10.1	A
USGS	12447200	2020-05-17 15:45	PDT	16800	A	10.2	A
USGS	12447200	2020-05-17 16:00	PDT	16800	A	10.2	A
